Units: cross-section (10^-38 cm2/(nucleon x GeV))

row (bin i) - column (bin j) | sigma_i x sigma_j x rho_ij 
54 - 48 | 0.000120506
54 - 49 | 3.84588e-05
54 - 50 | 0.000174596
54 - 51 | 3.29039e-05
54 - 52 | 0.000122659
54 - 53 | -3.30034e-05
54 - 54 | 0.000191737
54 - 55 | -9.92868e-06
54 - 56 | 3.94619e-05
54 - 57 | 2.55534e-06
54 - 58 | 7.60676e-05
54 - 59 | 6.76485e-05
54 - 60 | 7.05551e-05
54 - 61 | 5.07404e-05
54 - 62 | 1.72895e-05
54 - 63 | 2.24155e-05
54 - 64 | 9.20184e-05
54 - 65 | 4.95937e-05
54 - 66 | 5.82186e-06
55 - 0 | 4.93951e-05
55 - 1 | 0.000138984
55 - 2 | 3.41001e-07
55 - 3 | 9.57198e-05
55 - 4 | 0.00041525
55 - 5 | 0.000234588
55 - 6 | 5.43598e-05
55 - 7 | 2.06459e-07
55 - 8 | 0.000104691
55 - 9 | 8.56343e-05
55 - 10 | 0.000286963
55 - 11 | 2.81094e-05
55 - 12 | 0.000174585
55 - 13 | 1.34812e-05
55 - 14 | 4.15979e-07
55 - 15 | 0.000109839
55 - 16 | 8.15925e-05
55 - 17 | 0.000307343
55 - 18 | 7.39125e-06
55 - 19 | 0.000119074
55 - 20 | 4.05457e-05
55 - 21 | 1.25229e-06
55 - 22 | 9.59556e-05
55 - 23 | 8.54902e-05
55 - 24 | 0.000275284
55 - 25 | 0.000100627
55 - 26 | 5.63431e-05
55 - 27 | 6.11393e-05
55 - 28 | 4.62644e-05
55 - 29 | 1.21835e-06
55 - 30 | 4.70201e-05
55 - 31 | 6.04895e-05
55 - 32 | 0.000177935
55 - 33 | 2.09163e-06
55 - 34 | 0.000113011
55 - 35 | 6.81858e-05
55 - 36 | 4.63125e-05
55 - 37 | 9.01232e-06
55 - 38 | 5.9326e-07
55 - 39 | 9.64506e-05
55 - 40 | 3.87675e-05
55 - 41 | 0.000374796
55 - 42 | -3.06258e-05
55 - 43 | 0.000147253
55 - 44 | 1.54868e-05
55 - 45 | 4.53959e-05
55 - 46 | 1.15318e-06
55 - 47 | 4.6084e-05
55 - 48 | 0.000129809
55 - 49 | 0.000203005
55 - 50 | 8.32796e-05
55 - 51 | 0.00013667
55 - 52 | 2.31591e-05
55 - 53 | 9.05999e-05
55 - 54 | -9.92868e-06
55 - 55 | 0.000211435
55 - 56 | 2.60655e-05
55 - 57 | 2.79487e-06
55 - 58 | 9.77376e-05
55 - 59 | 0.000112702
55 - 60 | 5.16806e-05
55 - 61 | 6.24846e-05
55 - 62 | 1.43061e-05
55 - 63 | 1.39473e-05
55 - 64 | 8.51235e-05
55 - 65 | 5.92544e-05
55 - 66 | 6.99884e-06
56 - 0 | 3.63179e-06
56 - 1 | 3.44295e-05
56 - 2 | 1.04161e-07
56 - 3 | 7.23341e-05
56 - 4 | 0.000178547
56 - 5 | 6.20282e-05
56 - 6 | 3.63167e-05
56 - 7 | 5.245e-08
56 - 8 | 6.00613e-05
56 - 9 | 3.18752e-05
56 - 10 | 0.000106961
56 - 11 | 8.56963e-05
56 - 12 | 4.63739e-05
56 - 13 | 8.59528e-06
56 - 14 | 9.36797e-08
56 - 15 | 5.50903e-05
56 - 16 | 4.5962e-05
56 - 17 | 5.99687e-05
56 - 18 | 9.38114e-05
56 - 19 | 5.22764e-05
56 - 20 | 3.05144e-05
56 - 21 | 1.97526e-07
56 - 22 | 5.72784e-05
56 - 23 | 6.40895e-05
56 - 24 | 5.57739e-05
56 - 25 | 6.20462e-05
56 - 26 | 5.39997e-05
56 - 27 | 5.13361e-05
56 - 28 | 1.92129e-05
56 - 29 | 4.25504e-07
56 - 30 | 3.86726e-05
56 - 31 | 3.6814e-05
56 - 32 | -3.14734e-05
56 - 33 | 9.93012e-05
56 - 34 | 7.13312e-05
56 - 35 | 2.09418e-05
56 - 36 | 3.44558e-05
56 - 37 | 1.18386e-05
56 - 38 | 1.52585e-07
56 - 39 | 1.17311e-05
56 - 40 | 0.000106651
56 - 41 | 5.21769e-06
56 - 42 | 2.66666e-05
56 - 43 | 5.31756e-05
56 - 44 | 2.9401e-05
56 - 45 | 1.56354e-05
56 - 46 | 4.58226e-07
56 - 47 | 3.34123e-05
56 - 48 | 6.11375e-05
56 - 49 | 3.24019e-05
56 - 50 | 5.03483e-05
56 - 51 | 4.73855e-05
56 - 52 | 3.46528e-05
56 - 53 | 1.31901e-05
56 - 54 | 3.94619e-05
56 - 55 | 2.60655e-05
56 - 56 | 3.30691e-05
56 - 57 | 1.27651e-06
56 - 58 | 5.53967e-05
56 - 59 | 3.31658e-05
56 - 60 | 3.73711e-05
56 - 61 | 2.6234e-05
56 - 62 | 8.04254e-06
56 - 63 | 6.98579e-06
56 - 64 | 3.94169e-05
56 - 65 | 3.7861e-05
56 - 66 | 2.94826e-06
57 - 0 | 2.28498e-08
57 - 1 | 2.06408e-06
57 - 2 | 9.28802e-09
57 - 3 | 2.34605e-06
57 - 4 | 1.47782e-05
57 - 5 | 5.3461e-06
57 - 6 | 2.67497e-06
57 - 7 | 3.96488e-09
57 - 8 | 3.56013e-06
57 - 9 | 7.15315e-07
57 - 10 | 9.55989e-06
57 - 11 | 4.12667e-06
57 - 12 | 4.90888e-06
57 - 13 | 5.77812e-07
57 - 14 | 9.36479e-09
57 - 15 | 3.79491e-06
57 - 16 | 2.05894e-06
57 - 17 | 7.71724e-06
57 - 18 | 5.30462e-06
57 - 19 | 4.69713e-06
57 - 20 | 1.76474e-06
57 - 21 | 2.48269e-08
57 - 22 | 4.2324e-06
57 - 23 | 2.09667e-06
57 - 24 | 6.65363e-06
57 - 25 | 5.42874e-06
57 - 26 | 2.43431e-06
57 - 27 | 4.73912e-06
57 - 28 | 1.15733e-06
57 - 29 | 3.9073e-08
57 - 30 | 2.48087e-06
57 - 31 | 3.00093e-06
57 - 32 | -1.61712e-06
57 - 33 | 6.30738e-06
57 - 34 | 6.54151e-06
57 - 35 | 7.12916e-07
57 - 36 | 3.2139e-06
57 - 37 | 4.45465e-07
57 - 38 | 1.49302e-08
57 - 39 | 1.12443e-06
57 - 40 | 5.90542e-06
57 - 41 | 4.07704e-06
57 - 42 | 2.26661e-06
57 - 43 | 3.96857e-06
57 - 44 | 2.20021e-06
57 - 45 | 1.18557e-06
57 - 46 | 3.9643e-08
57 - 47 | 1.72325e-06
57 - 48 | 4.53208e-06
57 - 49 | 3.68441e-06
57 - 50 | 3.27529e-06
57 - 51 | 2.78483e-06
57 - 52 | 2.53724e-06
57 - 53 | 9.01421e-07
57 - 54 | 2.55534e-06
57 - 55 | 2.79487e-06
57 - 56 | 1.27651e-06
57 - 57 | 1.58925e-07
57 - 58 | 3.96643e-06
57 - 59 | 2.96075e-06
57 - 60 | 2.26314e-06
57 - 61 | 1.74556e-06
57 - 62 | 5.32382e-07
57 - 63 | 1.3677e-07
57 - 64 | 2.53631e-06
57 - 65 | 2.29984e-06
57 - 66 | 3.11021e-07
58 - 0 | 3.84925e-05
58 - 1 | 7.88126e-05
58 - 2 | 4.37953e-07
58 - 3 | 0.000178526
58 - 4 | 0.000549254
58 - 5 | 0.000222574
58 - 6 | 9.64957e-05
58 - 7 | 1.8259e-07
58 - 8 | 0.000179315
58 - 9 | 5.30484e-05
58 - 10 | 0.000384715
58 - 11 | 0.000158244
58 - 12 | 0.000169006
58 - 13 | 2.82938e-05
58 - 14 | 3.26209e-07
58 - 15 | 0.000188312
58 - 16 | 9.35139e-05
58 - 17 | 0.000275985
58 - 18 | 0.000193855
58 - 19 | 0.000170047
58 - 20 | 7.86175e-05
58 - 21 | 8.80989e-07
58 - 22 | 0.000175648
58 - 23 | 0.000175462
58 - 24 | 0.000250208
58 - 25 | 0.000161155
58 - 26 | 0.000146529
58 - 27 | 0.000122542
58 - 28 | 7.04951e-05
58 - 29 | 1.26992e-06
58 - 30 | 0.000120959
58 - 31 | 6.61213e-05
58 - 32 | -1.84476e-05
58 - 33 | 0.000222528
58 - 34 | 0.000226045
58 - 35 | 6.00628e-05
58 - 36 | 0.000113492
58 - 37 | 1.94143e-05
58 - 38 | 4.76004e-07
58 - 39 | 8.23521e-05
58 - 40 | 0.000241824
58 - 41 | 0.000190747
58 - 42 | 4.33273e-05
58 - 43 | 0.000185871
58 - 44 | 6.44792e-05
58 - 45 | 4.50005e-05
58 - 46 | 1.0429e-06
58 - 47 | 0.000113375
58 - 48 | 0.000172419
58 - 49 | 0.000168727
58 - 50 | 0.000132311
58 - 51 | 0.000131866
58 - 52 | 0.000100631
58 - 53 | 5.81464e-05
58 - 54 | 7.60676e-05
58 - 55 | 9.77376e-05
58 - 56 | 5.53967e-05
58 - 57 | 3.96643e-06
58 - 58 | 0.000195165
58 - 59 | 0.000109406
58 - 60 | 0.000111247
58 - 61 | 7.77811e-05
58 - 62 | 2.36669e-05
58 - 63 | 5.05087e-06
58 - 64 | 9.23675e-05
58 - 65 | 7.36207e-05
58 - 66 | 9.96897e-06
59 - 0 | -0.00011197
59 - 1 | -9.16565e-06
59 - 2 | 1.68541e-07
59 - 3 | 9.14371e-05
59 - 4 | 0.000430473
59 - 5 | 4.63041e-05
59 - 6 | -1.80031e-05
59 - 7 | 8.39294e-08
59 - 8 | 0.000146421
59 - 9 | 0.000128974
59 - 10 | 0.000237104
59 - 11 | -6.26331e-05
59 - 12 | 1.43689e-05
59 - 13 | 3.04536e-06
59 - 14 | 2.62656e-07
59 - 15 | 0.000141805
59 - 16 | 0.000134066
59 - 17 | 0.000255894
59 - 18 | 2.83122e-05
59 - 19 | 2.04668e-05
59 - 20 | 1.28803e-05
59 - 21 | 6.97234e-07
59 - 22 | 0.000145057
59 - 23 | 0.000129228
59 - 24 | 0.000264986
59 - 25 | 0.00012444
59 - 26 | 2.31215e-05
59 - 27 | 8.49225e-05
59 - 28 | 1.2364e-05
59 - 29 | 1.01888e-06
59 - 30 | 9.12536e-05
59 - 31 | 0.000166298
59 - 32 | 8.1103e-05
59 - 33 | 8.43062e-05
59 - 34 | 0.000194371
59 - 35 | 3.27763e-05
59 - 36 | 5.51695e-05
59 - 37 | -3.64221e-06
59 - 38 | 5.02881e-07
59 - 39 | 4.09385e-05
59 - 40 | 0.000330802
59 - 41 | 0.000261609
59 - 42 | 2.00307e-05
59 - 43 | 0.000149416
59 - 44 | 3.76622e-05
59 - 45 | 3.89583e-05
59 - 46 | 9.31256e-07
59 - 47 | 5.96332e-05
59 - 48 | 0.000247784
59 - 49 | 0.000203088
59 - 50 | 0.000170086
59 - 51 | 0.000162644
59 - 52 | 8.62468e-05
59 - 53 | 5.37452e-05
59 - 54 | 6.76485e-05
59 - 55 | 0.000112702
59 - 56 | 3.31658e-05
59 - 57 | 2.96075e-06
59 - 58 | 0.000109406
59 - 59 | 0.000169209
59 - 60 | 7.84001e-05
59 - 61 | 9.88123e-05
59 - 62 | 2.3457e-05
59 - 63 | 2.87163e-05
59 - 64 | 8.06638e-05
59 - 65 | 6.72532e-05
59 - 66 | 8.07072e-06
60 - 0 | -0.000174565
60 - 1 | 8.89958e-05
60 - 2 | 4.44284e-07
60 - 3 | 8.48284e-05
60 - 4 | -0.000133013
60 - 5 | -0.000184845
60 - 6 | 4.4555e-05
60 - 7 | 4.78486e-08
60 - 8 | 6.19561e-05
60 - 9 | 0.000119138
60 - 10 | -6.47201e-05
60 - 11 | -0.000133848
60 - 12 | -3.07845e-05
60 - 13 | 1.34253e-06
60 - 14 | 9.00187e-08
60 - 15 | 6.04277e-05
60 - 16 | 9.43315e-05
60 - 17 | -6.43323e-05
60 - 18 | -2.54742e-05
60 - 19 | -2.56748e-05
60 - 20 | 2.18671e-05
60 - 21 | -4.21152e-07
60 - 22 | 7.2361e-05
60 - 23 | 0.000162949
60 - 24 | 6.84653e-05
60 - 25 | 1.97693e-05
60 - 26 | 3.72596e-05
60 - 27 | -7.97772e-06
60 - 28 | -2.34529e-06
60 - 29 | 3.94245e-07
60 - 30 | 6.11701e-05
60 - 31 | 4.66472e-05
60 - 32 | 4.57056e-06
60 - 33 | 0.000232301
60 - 34 | 0.00021926
60 - 35 | 7.41117e-05
60 - 36 | 5.49994e-05
60 - 37 | 1.56598e-05
60 - 38 | 1.74354e-07
60 - 39 | 6.16271e-05
60 - 40 | 0.000240622
60 - 41 | 3.79463e-05
60 - 42 | 0.000107532
60 - 43 | 8.55956e-05
60 - 44 | 4.15736e-05
60 - 45 | 1.77294e-05
60 - 46 | 7.76009e-07
60 - 47 | 8.43503e-05
60 - 48 | 0.000146259
60 - 49 | 0.000219009
60 - 50 | 0.000296881
60 - 51 | 0.000283389
60 - 52 | 0.000233451
60 - 53 | 0.000143569
60 - 54 | 7.05551e-05
60 - 55 | 5.16806e-05
60 - 56 | 3.73711e-05
60 - 57 | 2.26314e-06
60 - 58 | 0.000111247
60 - 59 | 7.84001e-05
60 - 60 | 0.000307528
60 - 61 | 0.000131554
60 - 62 | 4.94714e-05
60 - 63 | 6.08542e-05
60 - 64 | 6.42336e-05
60 - 65 | 5.5361e-05
60 - 66 | 5.52967e-06
61 - 0 | -0.000104517
61 - 1 | 0.000185307
61 - 2 | 4.00879e-07
61 - 3 | 0.000102456
61 - 4 | 5.64971e-07
61 - 5 | 3.75818e-05
61 - 6 | 7.37516e-05
61 - 7 | 1.75964e-07
61 - 8 | 8.78481e-05
61 - 9 | 0.000107224
61 - 10 | 6.36278e-05
61 - 11 | -3.21925e-05
61 - 12 | 3.74906e-05
61 - 13 | 1.51269e-05
61 - 14 | 1.22179e-07
61 - 15 | 7.51416e-05
61 - 16 | 8.76037e-05
61 - 17 | 2.85701e-05
61 - 18 | -2.74796e-05
61 - 19 | 6.44711e-05
61 - 20 | 2.71392e-06
61 - 21 | 5.62179e-07
61 - 22 | 9.14218e-05
61 - 23 | 5.459e-05
61 - 24 | 0.000135684
61 - 25 | 8.37974e-05
61 - 26 | -2.87494e-05
61 - 27 | 9.65596e-05
61 - 28 | -1.90173e-05
61 - 29 | 6.68356e-07
61 - 30 | 4.56935e-05
61 - 31 | 6.22929e-05
61 - 32 | 0.000107444
61 - 33 | 6.64282e-05
61 - 34 | 0.00028971
61 - 35 | 4.91834e-05
61 - 36 | 6.06896e-05
61 - 37 | -9.00265e-06
61 - 38 | 3.76715e-07
61 - 39 | 5.97716e-05
61 - 40 | 0.000163295
61 - 41 | 0.000232191
61 - 42 | 2.40779e-05
61 - 43 | 0.000168578
61 - 44 | 8.97372e-06
61 - 45 | 2.37478e-05
61 - 46 | 6.72431e-07
61 - 47 | 6.19264e-05
61 - 48 | 0.000113682
61 - 49 | 0.000259886
61 - 50 | 0.000265249
61 - 51 | 0.000236802
61 - 52 | 0.000172471
61 - 53 | 0.000104882
61 - 54 | 5.07404e-05
61 - 55 | 6.24846e-05
61 - 56 | 2.6234e-05
61 - 57 | 1.74556e-06
61 - 58 | 7.77811e-05
61 - 59 | 9.88123e-05
61 - 60 | 0.000131554
61 - 61 | 0.000205191
61 - 62 | 2.24342e-05
61 - 63 | 6.34088e-05
61 - 64 | 3.56982e-05
61 - 65 | 4.84345e-05
61 - 66 | 4.13659e-06
62 - 0 | -7.53034e-05
62 - 1 | 5.83498e-06
62 - 2 | 8.09477e-08
62 - 3 | 1.41618e-05
62 - 4 | -6.1289e-05
62 - 5 | -8.70182e-05
62 - 6 | -5.01726e-06
62 - 7 | -1.39945e-08
62 - 8 | 4.43061e-06
62 - 9 | 8.25424e-06
62 - 10 | -4.54011e-05
62 - 11 | -5.75195e-05
62 - 12 | -3.50373e-05
62 - 13 | -1.25801e-06
62 - 14 | 9.04172e-09
62 - 15 | 1.35656e-05
62 - 16 | 1.87407e-05
62 - 17 | -1.46978e-05
62 - 18 | -2.28763e-05
62 - 19 | -2.82306e-05
62 - 20 | -4.26797e-06
62 - 21 | -1.39581e-07
62 - 22 | 1.39985e-05
62 - 23 | 5.19683e-05
62 - 24 | 7.03659e-06
62 - 25 | -9.27801e-06
62 - 26 | -3.17954e-06
62 - 27 | -1.63593e-05
62 - 28 | -5.88392e-06
62 - 29 | 4.60291e-08
62 - 30 | 1.33359e-05
62 - 31 | 2.23789e-05
62 - 32 | -1.35006e-05
62 - 33 | 3.2251e-05
62 - 34 | 3.96538e-05
62 - 35 | 1.14038e-05
62 - 36 | 5.0016e-06
62 - 37 | 4.58074e-07
62 - 38 | 3.69111e-08
62 - 39 | 9.29731e-06
62 - 40 | 6.14163e-05
62 - 41 | -9.82847e-07
62 - 42 | 1.5725e-05
62 - 43 | 8.43973e-06
62 - 44 | 4.96679e-06
62 - 45 | 1.88909e-06
62 - 46 | 1.39282e-07
62 - 47 | 1.56903e-05
62 - 48 | 4.03391e-05
62 - 49 | 5.30782e-05
62 - 50 | 7.40604e-05
62 - 51 | 5.9535e-05
62 - 52 | 5.00765e-05
62 - 53 | 2.40685e-05
62 - 54 | 1.72895e-05
62 - 55 | 1.43061e-05
62 - 56 | 8.04254e-06
62 - 57 | 5.32382e-07
62 - 58 | 2.36669e-05
62 - 59 | 2.3457e-05
62 - 60 | 4.94714e-05
62 - 61 | 2.24342e-05
62 - 62 | 1.50432e-05
62 - 63 | 3.89029e-06
62 - 64 | 2.22863e-05
62 - 65 | 8.81732e-06
62 - 66 | 1.37159e-06
63 - 0 | -1.04515e-05
63 - 1 | 5.12544e-05
63 - 2 | 8.28667e-08
63 - 3 | 1.03886e-05
63 - 4 | -2.99346e-05
63 - 5 | -1.43967e-05
63 - 6 | 2.01705e-05
63 - 7 | 4.21412e-08
63 - 8 | 2.75786e-05
63 - 9 | 8.12253e-05
63 - 10 | -4.00599e-05
63 - 11 | 1.65426e-05
63 - 12 | 4.88421e-06
63 - 13 | 4.83093e-06
63 - 14 | -1.07166e-09
63 - 15 | -3.36673e-06
63 - 16 | 6.37968e-05
63 - 17 | -4.97567e-05
63 - 18 | 1.96176e-05
63 - 19 | -9.40519e-07
63 - 20 | 5.00842e-06
63 - 21 | 8.19503e-08
63 - 22 | 1.80939e-05
63 - 23 | 2.61906e-07
63 - 24 | 4.10462e-06
63 - 25 | 4.24787e-05
63 - 26 | -5.21991e-06
63 - 27 | 4.57389e-05
63 - 28 | -1.18966e-05
63 - 29 | 1.79808e-07
63 - 30 | 1.30878e-06
63 - 31 | 6.33862e-05
63 - 32 | 3.8959e-05
63 - 33 | 4.0943e-05
63 - 34 | 9.87145e-05
63 - 35 | 3.61099e-05
63 - 36 | 8.77816e-06
63 - 37 | 1.08294e-05
63 - 38 | 7.01606e-08
63 - 39 | 8.73314e-06
63 - 40 | 7.15332e-05
63 - 41 | 3.77303e-05
63 - 42 | 2.7802e-05
63 - 43 | 4.98562e-05
63 - 44 | 9.63035e-06
63 - 45 | 8.39303e-06
63 - 46 | 2.19093e-07
63 - 47 | 1.52432e-05
63 - 48 | 4.04722e-05
63 - 49 | 5.73817e-05
63 - 50 | 7.85227e-05
63 - 51 | 9.54345e-05
63 - 52 | 5.86453e-05
63 - 53 | 4.89885e-05
63 - 54 | 2.24155e-05
63 - 55 | 1.39473e-05
63 - 56 | 6.98579e-06
63 - 57 | 1.3677e-07
63 - 58 | 5.05087e-06
63 - 59 | 2.87163e-05
63 - 60 | 6.08542e-05
63 - 61 | 6.34088e-05
63 - 62 | 3.89029e-06
63 - 63 | 7.0746e-05
63 - 64 | -5.43554e-06
63 - 65 | 2.49623e-05
63 - 66 | -6.71766e-08
64 - 0 | 4.09072e-05
64 - 1 | 5.56939e-05
64 - 2 | 2.12427e-07
64 - 3 | 3.85372e-05
64 - 4 | 0.000418073
64 - 5 | 0.000133736
64 - 6 | 6.58655e-05
64 - 7 | 9.77682e-08
64 - 8 | 8.79592e-05
64 - 9 | 0.000108387
64 - 10 | 0.000219053
64 - 11 | 0.000169245
64 - 12 | 0.000130981
64 - 13 | 6.68811e-06
64 - 14 | 3.22484e-07
64 - 15 | 8.93461e-05
64 - 16 | 6.77744e-05
64 - 17 | 0.000212477
64 - 18 | 0.000195645
64 - 19 | 8.5951e-05
64 - 20 | 6.08585e-05
64 - 21 | 4.81346e-07
64 - 22 | 8.43006e-05
64 - 23 | 0.000129497
64 - 24 | 0.000182024
64 - 25 | 0.000133696
64 - 26 | 0.000113021
64 - 27 | 9.73961e-05
64 - 28 | 3.06595e-05
64 - 29 | 1.02177e-06
64 - 30 | 5.16637e-05
64 - 31 | 9.27286e-05
64 - 32 | -1.25374e-07
64 - 33 | 0.00020136
64 - 34 | 0.000143916
64 - 35 | 6.81025e-05
64 - 36 | 6.75935e-05
64 - 37 | 2.63777e-05
64 - 38 | 3.59977e-07
64 - 39 | 3.00849e-05
64 - 40 | 0.000199257
64 - 41 | 0.000119177
64 - 42 | 7.7583e-05
64 - 43 | 7.48705e-05
64 - 44 | 6.85956e-05
64 - 45 | 3.53886e-05
64 - 46 | 5.92885e-07
64 - 47 | 4.7918e-05
64 - 48 | 0.000123358
64 - 49 | 8.91678e-05
64 - 50 | 0.000131983
64 - 51 | 6.38059e-05
64 - 52 | 7.71649e-05
64 - 53 | 1.98182e-05
64 - 54 | 9.20184e-05
64 - 55 | 8.51235e-05
64 - 56 | 3.94169e-05
64 - 57 | 2.53631e-06
64 - 58 | 9.23675e-05
64 - 59 | 8.06638e-05
64 - 60 | 6.42336e-05
64 - 61 | 3.56982e-05
64 - 62 | 2.22863e-05
64 - 63 | -5.43554e-06
64 - 64 | 0.000165534
64 - 65 | 2.89773e-05
64 - 66 | 6.80017e-06
65 - 0 | 1.41261e-05
65 - 1 | 7.1565e-06
65 - 2 | 3.69549e-08
65 - 3 | 6.42156e-05
65 - 4 | 0.000274243
65 - 5 | 6.44332e-05
65 - 6 | 2.94435e-05
65 - 7 | 5.47428e-08
65 - 8 | 6.85469e-05
65 - 9 | 9.28405e-05
65 - 10 | 0.000144443
65 - 11 | 5.73734e-05
65 - 12 | 6.46044e-05
65 - 13 | 1.1966e-05
65 - 14 | 1.17269e-07
65 - 15 | 6.8614e-05
65 - 16 | 0.000134218
65 - 17 | 0.000107878
65 - 18 | 7.03173e-05
65 - 19 | 7.36276e-05
65 - 20 | 2.42275e-05
65 - 21 | 4.08905e-07
65 - 22 | 8.46449e-05
65 - 23 | 6.50315e-05
65 - 24 | 0.000108559
65 - 25 | 0.000124517
65 - 26 | 2.86125e-05
65 - 27 | 9.99939e-05
65 - 28 | 8.9733e-06
65 - 29 | 6.04221e-07
65 - 30 | 4.61004e-05
65 - 31 | 0.000103758
65 - 32 | 7.49839e-06
65 - 33 | 8.67859e-05
65 - 34 | 9.62531e-05
65 - 35 | 2.22043e-05
65 - 36 | 5.48092e-05
65 - 37 | 6.60929e-06
65 - 38 | 3.27135e-07
65 - 39 | 4.04182e-05
65 - 40 | 0.000145179
65 - 41 | 9.75551e-05
65 - 42 | 2.01237e-05
65 - 43 | 0.000110809
65 - 44 | 3.3241e-05
65 - 45 | 2.13312e-05
65 - 46 | 1.15361e-06
65 - 47 | 5.73322e-05
65 - 48 | 0.000105468
65 - 49 | 9.67471e-05
65 - 50 | 5.64223e-05
65 - 51 | 7.75034e-05
65 - 52 | 4.47738e-05
65 - 53 | 2.71211e-05
65 - 54 | 4.95937e-05
65 - 55 | 5.92544e-05
65 - 56 | 3.7861e-05
65 - 57 | 2.29984e-06
65 - 58 | 7.36207e-05
65 - 59 | 6.72532e-05
65 - 60 | 5.5361e-05
65 - 61 | 4.84345e-05
65 - 62 | 8.81732e-06
65 - 63 | 2.49623e-05
65 - 64 | 2.89773e-05
65 - 65 | 0.000119032
65 - 66 | 3.29209e-06
66 - 0 | -5.48655e-06
66 - 1 | 8.34382e-07
66 - 2 | 1.86156e-08
66 - 3 | 5.32597e-06
66 - 4 | 3.91985e-05
66 - 5 | 1.14506e-05
66 - 6 | 3.46734e-06
66 - 7 | 7.01766e-09
66 - 8 | 8.84291e-06
66 - 9 | 1.66144e-06
66 - 10 | 2.442e-05
66 - 11 | 4.64333e-06
66 - 12 | 8.08846e-06
66 - 13 | 8.79796e-07
66 - 14 | 1.84036e-08
66 - 15 | 9.95079e-06
66 - 16 | 4.72148e-06
66 - 17 | 2.06427e-05
66 - 18 | 1.13718e-05
66 - 19 | 6.67222e-06
66 - 20 | 4.01337e-06
66 - 21 | 4.59603e-08
66 - 22 | 1.00074e-05
66 - 23 | 4.24108e-06
66 - 24 | 1.95276e-05
66 - 25 | 9.9177e-06
66 - 26 | 7.20091e-06
66 - 27 | 7.36586e-06
66 - 28 | 2.8461e-06
66 - 29 | 8.47563e-08
66 - 30 | 6.6438e-06
66 - 31 | 7.29909e-06
66 - 32 | -4.18396e-06
66 - 33 | 1.48264e-05
66 - 34 | 1.33463e-05
66 - 35 | 1.86902e-06
66 - 36 | 6.26019e-06
66 - 37 | 8.57578e-07
66 - 38 | 2.93422e-08
66 - 39 | 9.1104e-07
66 - 40 | 1.84179e-05
66 - 41 | 1.0601e-05
66 - 42 | 5.14055e-06
66 - 43 | 8.67474e-06
66 - 44 | 5.2701e-06
66 - 45 | 2.86293e-06
66 - 46 | 5.42855e-08
66 - 47 | 3.60566e-06
66 - 48 | 1.35377e-05
66 - 49 | 8.21469e-06
66 - 50 | 7.00712e-06
66 - 51 | 6.85466e-06
66 - 52 | 5.71489e-06
66 - 53 | 1.51306e-06
66 - 54 | 5.82186e-06
66 - 55 | 6.99884e-06
66 - 56 | 2.94826e-06
66 - 57 | 3.11021e-07
66 - 58 | 9.96897e-06
66 - 59 | 8.07072e-06
66 - 60 | 5.52967e-06
66 - 61 | 4.13659e-06
66 - 62 | 1.37159e-06
66 - 63 | -6.71766e-08
66 - 64 | 6.80017e-06
66 - 65 | 3.29209e-06
66 - 66 | 9.25656e-07
