Units: cross-section (10^-38 cm2/(nucleon x GeV))

row (bin i) - column (bin j) | sigma_i x sigma_j x rho_ij 
55 - 55 | 0.00153818
55 - 56 | -0.00034931
55 - 57 | 4.15799e-06
55 - 58 | 9.35376e-05
55 - 59 | 1.33042e-05
55 - 60 | 0.00035482
55 - 61 | 1.13516e-05
55 - 62 | 0.000178019
55 - 63 | -0.000212938
55 - 64 | -8.10707e-05
55 - 65 | 3.29768e-05
55 - 66 | -1.54819e-06
56 - 0 | 5.52725e-05
56 - 1 | -2.12421e-05
56 - 2 | 1.54966e-09
56 - 3 | 6.23061e-05
56 - 4 | -2.5049e-05
56 - 5 | -8.2847e-05
56 - 6 | 4.12536e-05
56 - 7 | 1.73986e-07
56 - 8 | -5.97418e-05
56 - 9 | -5.12215e-05
56 - 10 | -0.000179101
56 - 11 | 0.00040625
56 - 12 | -0.00021463
56 - 13 | 9.30876e-06
56 - 14 | 1.1784e-07
56 - 15 | 2.26164e-05
56 - 16 | 3.69956e-05
56 - 17 | 0.000134848
56 - 18 | -0.000154628
56 - 19 | 0.000269967
56 - 20 | 0.000141311
56 - 21 | -1.73322e-07
56 - 22 | 0.000121146
56 - 23 | 5.81003e-05
56 - 24 | -6.88099e-05
56 - 25 | 0.000218077
56 - 26 | -0.000327656
56 - 27 | 7.57505e-05
56 - 28 | -0.000198511
56 - 29 | -9.97226e-08
56 - 30 | 0.000106775
56 - 31 | -8.21617e-05
56 - 32 | -0.000243683
56 - 33 | -0.000234941
56 - 34 | -8.40077e-05
56 - 35 | -5.83321e-05
56 - 36 | 7.73312e-05
56 - 37 | -5.97804e-05
56 - 38 | 8.739e-07
56 - 39 | 7.83686e-05
56 - 40 | -0.000173726
56 - 41 | 0.000204511
56 - 42 | 0.000405966
56 - 43 | -0.000292414
56 - 44 | -4.82417e-05
56 - 45 | 4.5242e-05
56 - 46 | -8.67247e-07
56 - 47 | -6.53963e-06
56 - 48 | 0.00029056
56 - 49 | -0.00033945
56 - 50 | -0.000257959
56 - 51 | 0.000401002
56 - 52 | 4.48234e-05
56 - 53 | -0.000157718
56 - 54 | 0.000390537
56 - 55 | -0.00034931
56 - 56 | 0.000502856
56 - 57 | -1.24612e-05
56 - 58 | -0.000121588
56 - 59 | 0.000177817
56 - 60 | -9.42389e-05
56 - 61 | 1.9248e-05
56 - 62 | -1.5585e-05
56 - 63 | 5.38341e-05
56 - 64 | -0.000161344
56 - 65 | 4.89566e-05
56 - 66 | 9.35812e-07
57 - 0 | -1.60414e-06
57 - 1 | -2.23284e-06
57 - 2 | 1.39046e-09
57 - 3 | -3.05287e-06
57 - 4 | 4.68143e-08
57 - 5 | -1.38742e-06
57 - 6 | 3.08041e-06
57 - 7 | -7.37179e-09
57 - 8 | -2.88315e-07
57 - 9 | 9.86054e-06
57 - 10 | 3.7706e-06
57 - 11 | -2.00457e-05
57 - 12 | -2.81601e-06
57 - 13 | 9.43173e-08
57 - 14 | 3.63774e-08
57 - 15 | -1.96813e-06
57 - 16 | -8.58979e-06
57 - 17 | -6.08898e-06
57 - 18 | -1.95561e-06
57 - 19 | -5.82643e-06
57 - 20 | -1.87938e-06
57 - 21 | 2.77322e-09
57 - 22 | -1.04297e-05
57 - 23 | 1.29071e-05
57 - 24 | -1.63537e-05
57 - 25 | 1.35492e-06
57 - 26 | 3.78901e-06
57 - 27 | 1.57689e-05
57 - 28 | 2.43527e-06
57 - 29 | 4.97456e-08
57 - 30 | -1.45433e-06
57 - 31 | -2.25649e-06
57 - 32 | 6.66278e-06
57 - 33 | -8.84731e-06
57 - 34 | 5.06293e-06
57 - 35 | 1.16269e-05
57 - 36 | -7.47367e-06
57 - 37 | -2.74732e-06
57 - 38 | -6.90558e-09
57 - 39 | -2.22016e-06
57 - 40 | 3.76379e-06
57 - 41 | -1.6796e-05
57 - 42 | -1.35821e-05
57 - 43 | 3.84127e-06
57 - 44 | 1.99975e-06
57 - 45 | 2.07447e-06
57 - 46 | -9.82178e-08
57 - 47 | -3.57765e-07
57 - 48 | -5.17721e-06
57 - 49 | 3.63387e-06
57 - 50 | 2.53052e-05
57 - 51 | -1.36388e-05
57 - 52 | 6.95152e-06
57 - 53 | -3.44097e-06
57 - 54 | -3.90667e-06
57 - 55 | 4.15799e-06
57 - 56 | -1.24612e-05
57 - 57 | 1.31703e-06
57 - 58 | 5.69712e-06
57 - 59 | -7.83263e-06
57 - 60 | -7.97315e-06
57 - 61 | 2.27311e-05
57 - 62 | 1.56922e-06
57 - 63 | -4.75756e-06
57 - 64 | 9.24564e-06
57 - 65 | -5.58492e-06
57 - 66 | 1.85476e-07
58 - 0 | -0.000179913
58 - 1 | 8.16096e-05
58 - 2 | 2.58697e-07
58 - 3 | -6.46676e-05
58 - 4 | -0.000174251
58 - 5 | 0.000104286
58 - 6 | -6.27098e-05
58 - 7 | -1.77507e-07
58 - 8 | 5.69557e-05
58 - 9 | -0.000175704
58 - 10 | -3.10495e-05
58 - 11 | -0.000293127
58 - 12 | 0.000470026
58 - 13 | -0.000306288
58 - 14 | 3.74962e-07
58 - 15 | -5.36863e-05
58 - 16 | -0.000326366
58 - 17 | -8.9712e-05
58 - 18 | 0.000597467
58 - 19 | -0.00021251
58 - 20 | 0.00027047
58 - 21 | 8.93934e-07
58 - 22 | 0.000106216
58 - 23 | -0.000150732
58 - 24 | -0.000187977
58 - 25 | -8.88367e-05
58 - 26 | 0.000602474
58 - 27 | 0.000164704
58 - 28 | -0.000324142
58 - 29 | 1.22507e-06
58 - 30 | 0.000178847
58 - 31 | -0.000297384
58 - 32 | 0.000478579
58 - 33 | -0.000107194
58 - 34 | 0.000151325
58 - 35 | -0.000294075
58 - 36 | 0.000385739
58 - 37 | -8.15251e-05
58 - 38 | 1.18211e-06
58 - 39 | -4.22593e-06
58 - 40 | -0.000101331
58 - 41 | -0.000554314
58 - 42 | -0.000567549
58 - 43 | 0.000523125
58 - 44 | 7.52614e-06
58 - 45 | -2.98576e-05
58 - 46 | 4.73252e-06
58 - 47 | -0.000141098
58 - 48 | -0.00020919
58 - 49 | 0.000387488
58 - 50 | -0.000706954
58 - 51 | -0.00014179
58 - 52 | 0.000269356
58 - 53 | -0.000214967
58 - 54 | 1.50769e-05
58 - 55 | 9.35376e-05
58 - 56 | -0.000121588
58 - 57 | 5.69712e-06
58 - 58 | 0.000863148
58 - 59 | -0.000444597
58 - 60 | 0.000759171
58 - 61 | -0.000168774
58 - 62 | -5.76978e-05
58 - 63 | -0.000140646
58 - 64 | 0.000256704
58 - 65 | -0.000106484
58 - 66 | 1.26523e-06
59 - 0 | 0.000233103
59 - 1 | 0.000223497
59 - 2 | 9.17875e-07
59 - 3 | 0.000137786
59 - 4 | -0.000109385
59 - 5 | -0.000626514
59 - 6 | 3.76244e-06
59 - 7 | 1.06722e-06
59 - 8 | -0.000450128
59 - 9 | 0.0010963
59 - 10 | 0.000194393
59 - 11 | 0.000381987
59 - 12 | -0.000173612
59 - 13 | 0.000232199
59 - 14 | -2.28045e-06
59 - 15 | 0.000547497
59 - 16 | -0.000826005
59 - 17 | -9.65512e-05
59 - 18 | 4.13913e-05
59 - 19 | 0.000328317
59 - 20 | -0.0012321
59 - 21 | 1.85852e-06
59 - 22 | 0.000351966
59 - 23 | -0.000187464
59 - 24 | 0.000169519
59 - 25 | 7.89343e-05
59 - 26 | -0.00120506
59 - 27 | 0.00118756
59 - 28 | 0.000760445
59 - 29 | -3.72433e-06
59 - 30 | -9.84737e-05
59 - 31 | 0.000411472
59 - 32 | -0.00113059
59 - 33 | 0.000350368
59 - 34 | -0.000221666
59 - 35 | 0.000974349
59 - 36 | -0.000407591
59 - 37 | 3.53129e-05
59 - 38 | -4.39682e-06
59 - 39 | 0.000136567
59 - 40 | -0.000475974
59 - 41 | -0.000410462
59 - 42 | 0.00243015
59 - 43 | -0.000264595
59 - 44 | -0.000150909
59 - 45 | 1.09549e-05
59 - 46 | -8.6196e-07
59 - 47 | -1.43736e-05
59 - 48 | 0.000855012
59 - 49 | -0.00190618
59 - 50 | 0.00126497
59 - 51 | 0.0010373
59 - 52 | -0.000238546
59 - 53 | 0.000196536
59 - 54 | -0.00112696
59 - 55 | 1.33042e-05
59 - 56 | 0.000177817
59 - 57 | -7.83263e-06
59 - 58 | -0.000444597
59 - 59 | 0.00645918
59 - 60 | -0.00179737
59 - 61 | -8.96146e-05
59 - 62 | -7.71733e-05
59 - 63 | 0.00033133
59 - 64 | -0.000203842
59 - 65 | -0.000284437
59 - 66 | 1.90726e-05
60 - 0 | 7.59478e-05
60 - 1 | 8.45417e-05
60 - 2 | -2.45357e-06
60 - 3 | -0.00052612
60 - 4 | 0.000246585
60 - 5 | 0.000281121
60 - 6 | -0.000206152
60 - 7 | -1.33543e-06
60 - 8 | 0.000298257
60 - 9 | 0.000231749
60 - 10 | 0.000489952
60 - 11 | -0.000440522
60 - 12 | 0.00129189
60 - 13 | -0.00141124
60 - 14 | 4.86011e-06
60 - 15 | 2.10395e-05
60 - 16 | 0.000244163
60 - 17 | -0.000839052
60 - 18 | 0.000923966
60 - 19 | -0.00087267
60 - 20 | 0.000782429
60 - 21 | 2.61018e-06
60 - 22 | 4.25728e-05
60 - 23 | 1.35792e-05
60 - 24 | -0.000519021
60 - 25 | 0.00194039
60 - 26 | 0.00055049
60 - 27 | -0.00094417
60 - 28 | -2.5504e-05
60 - 29 | -3.2087e-06
60 - 30 | 0.000439975
60 - 31 | -0.000498992
60 - 32 | 0.000127112
60 - 33 | -0.00159818
60 - 34 | 0.00189159
60 - 35 | -0.0014862
60 - 36 | 0.000831861
60 - 37 | 0.000229097
60 - 38 | 2.90736e-06
60 - 39 | 0.000669217
60 - 40 | -0.00169478
60 - 41 | 0.000540141
60 - 42 | -0.00257375
60 - 43 | 0.00122651
60 - 44 | 0.000218307
60 - 45 | -4.70916e-05
60 - 46 | 6.80513e-07
60 - 47 | -0.000206598
60 - 48 | 6.74736e-05
60 - 49 | 0.000304737
60 - 50 | -0.00217636
60 - 51 | 0.000641936
60 - 52 | -0.000412016
60 - 53 | 0.000560245
60 - 54 | -0.000196829
60 - 55 | 0.00035482
60 - 56 | -9.42389e-05
60 - 57 | -7.97315e-06
60 - 58 | 0.000759171
60 - 59 | -0.00179737
60 - 60 | 0.00944247
60 - 61 | -0.00484608
60 - 62 | 0.000309577
60 - 63 | 4.02061e-05
60 - 64 | 0.00017514
60 - 65 | 0.000258113
60 - 66 | 2.25787e-05
61 - 0 | 1.75436e-05
61 - 1 | -0.000319232
61 - 2 | 2.01698e-06
61 - 3 | 0.0003534
61 - 4 | -0.000486154
61 - 5 | -0.000324798
61 - 6 | 0.000229484
61 - 7 | 1.11602e-06
61 - 8 | -0.000272144
61 - 9 | 0.000489087
61 - 10 | 0.00100297
61 - 11 | -0.000205193
61 - 12 | -0.00134296
61 - 13 | 0.00129283
61 - 14 | -1.72479e-06
61 - 15 | 0.0001149
61 - 16 | -0.000115744
61 - 17 | 0.000375987
61 - 18 | -0.000586587
61 - 19 | 0.00120583
61 - 20 | 2.41347e-05
61 - 21 | -2.93325e-06
61 - 22 | -0.000330376
61 - 23 | 0.00108029
61 - 24 | 0.000501644
61 - 25 | -0.00124172
61 - 26 | -0.00013562
61 - 27 | -2.14355e-05
61 - 28 | 0.000119098
61 - 29 | 1.67254e-06
61 - 30 | -0.00025686
61 - 31 | 0.00115323
61 - 32 | -0.000162029
61 - 33 | -0.00161919
61 - 34 | -0.000824727
61 - 35 | 0.00240492
61 - 36 | -0.00102833
61 - 37 | 3.54632e-05
61 - 38 | -1.50718e-06
61 - 39 | -2.27174e-05
61 - 40 | 9.47338e-05
61 - 41 | -0.00114771
61 - 42 | 0.00179068
61 - 43 | -0.00171292
61 - 44 | 0.000335582
61 - 45 | 5.43482e-05
61 - 46 | -5.83908e-06
61 - 47 | 0.000311845
61 - 48 | -0.000139431
61 - 49 | 0.000864961
61 - 50 | 0.000234118
61 - 51 | 0.000867871
61 - 52 | 0.000456514
61 - 53 | -0.000222664
61 - 54 | 3.93575e-05
61 - 55 | 1.13516e-05
61 - 56 | 1.9248e-05
61 - 57 | 2.27311e-05
61 - 58 | -0.000168774
61 - 59 | -8.96146e-05
61 - 60 | -0.00484608
61 - 61 | 0.0116569
61 - 62 | -0.00128093
61 - 63 | -0.000465691
61 - 64 | -0.000299709
61 - 65 | 0.00020906
61 - 66 | -1.71967e-05
62 - 0 | 0.000151686
62 - 1 | -0.000116103
62 - 2 | 3.19133e-07
62 - 3 | -0.000125856
62 - 4 | 0.000121906
62 - 5 | 8.95124e-05
62 - 6 | -6.46774e-05
62 - 7 | -2.40021e-07
62 - 8 | 0.000117513
62 - 9 | 0.000310758
62 - 10 | -0.000768099
62 - 11 | 0.00019245
62 - 12 | 5.65061e-05
62 - 13 | -1.13229e-05
62 - 14 | 8.08604e-07
62 - 15 | -0.00014181
62 - 16 | 0.000113214
62 - 17 | -0.000392435
62 - 18 | 0.000253872
62 - 19 | -0.000322013
62 - 20 | -5.5742e-05
62 - 21 | 4.03071e-08
62 - 22 | -8.9452e-06
62 - 23 | -0.00029753
62 - 24 | 0.000252502
62 - 25 | 1.53043e-05
62 - 26 | -0.000255192
62 - 27 | 0.000490289
62 - 28 | -0.000200987
62 - 29 | 4.28824e-07
62 - 30 | 0.000105695
62 - 31 | -4.10256e-05
62 - 32 | 0.000219752
62 - 33 | -2.42222e-05
62 - 34 | 0.00016525
62 - 35 | 0.000403547
62 - 36 | 0.000438291
62 - 37 | -9.3903e-05
62 - 38 | -2.10264e-07
62 - 39 | -2.89808e-05
62 - 40 | 0.000149313
62 - 41 | 0.000378667
62 - 42 | 0.000314819
62 - 43 | -0.000302366
62 - 44 | -9.93602e-06
62 - 45 | 7.12909e-05
62 - 46 | 4.08034e-07
62 - 47 | -8.02606e-05
62 - 48 | -3.58579e-05
62 - 49 | -0.000148869
62 - 50 | -0.0001721
62 - 51 | -1.24867e-06
62 - 52 | -0.000437069
62 - 53 | -0.000230227
62 - 54 | -0.000198652
62 - 55 | 0.000178019
62 - 56 | -1.5585e-05
62 - 57 | 1.56922e-06
62 - 58 | -5.76978e-05
62 - 59 | -7.71733e-05
62 - 60 | 0.000309577
62 - 61 | -0.00128093
62 - 62 | 0.00108768
62 - 63 | -8.92831e-05
62 - 64 | 0.000237614
62 - 65 | -0.000139393
62 - 66 | -4.2416e-07
63 - 0 | 1.98144e-05
63 - 1 | 8.22537e-05
63 - 2 | -9.14947e-08
63 - 3 | 2.25413e-05
63 - 4 | 2.98486e-05
63 - 5 | 1.64032e-05
63 - 6 | -4.96623e-05
63 - 7 | -2.00716e-08
63 - 8 | 3.50153e-05
63 - 9 | 5.06005e-06
63 - 10 | 7.46693e-05
63 - 11 | -0.000710998
63 - 12 | 0.000815548
63 - 13 | -0.000262793
63 - 14 | 9.84834e-07
63 - 15 | -3.1599e-05
63 - 16 | 7.8147e-05
63 - 17 | 9.08707e-05
63 - 18 | -0.000287038
63 - 19 | 0.000130964
63 - 20 | -0.000334817
63 - 21 | 7.77066e-07
63 - 22 | -1.19324e-05
63 - 23 | -1.92085e-05
63 - 24 | -0.000127646
63 - 25 | 0.000231687
63 - 26 | -0.00105668
63 - 27 | 0.000436994
63 - 28 | -6.5697e-05
63 - 29 | -2.30548e-06
63 - 30 | -0.000176479
63 - 31 | -0.000189767
63 - 32 | -1.94537e-05
63 - 33 | 0.000289094
63 - 34 | 0.000511962
63 - 35 | -0.000129591
63 - 36 | 7.97406e-05
63 - 37 | -0.000145604
63 - 38 | 2.49823e-06
63 - 39 | 2.55582e-05
63 - 40 | 0.000466207
63 - 41 | 0.00040782
63 - 42 | -0.000751697
63 - 43 | 0.000176242
63 - 44 | 3.7637e-05
63 - 45 | -4.85356e-05
63 - 46 | -1.03286e-06
63 - 47 | -4.58193e-05
63 - 48 | 0.000205283
63 - 49 | -0.000125542
63 - 50 | -0.000157095
63 - 51 | -3.62998e-05
63 - 52 | -0.000118895
63 - 53 | -0.000151736
63 - 54 | 0.00013583
63 - 55 | -0.000212938
63 - 56 | 5.38341e-05
63 - 57 | -4.75756e-06
63 - 58 | -0.000140646
63 - 59 | 0.00033133
63 - 60 | 4.02061e-05
63 - 61 | -0.000465691
63 - 62 | -8.92831e-05
63 - 63 | 0.00104146
63 - 64 | -0.000562805
63 - 65 | 0.000229563
63 - 66 | -1.02401e-05
64 - 0 | -0.000179253
64 - 1 | -0.000182739
64 - 2 | 4.41787e-07
64 - 3 | -0.000102437
64 - 4 | -7.35436e-05
64 - 5 | 0.000108128
64 - 6 | -2.90344e-05
64 - 7 | -2.87475e-07
64 - 8 | 8.75646e-06
64 - 9 | 7.56009e-05
64 - 10 | -0.000855579
64 - 11 | 0.00112152
64 - 12 | -0.000877752
64 - 13 | 0.000138252
64 - 14 | -9.24173e-07
64 - 15 | -5.14717e-05
64 - 16 | 6.78598e-05
64 - 17 | 0.000357668
64 - 18 | -0.000170642
64 - 19 | 0.000121712
64 - 20 | 2.47543e-05
64 - 21 | -7.84239e-07
64 - 22 | 7.81303e-05
64 - 23 | 0.00049076
64 - 24 | -0.00052185
64 - 25 | -0.00097647
64 - 26 | 0.000525938
64 - 27 | -0.000167683
64 - 28 | 0.000159561
64 - 29 | -1.01651e-06
64 - 30 | -6.72448e-05
64 - 31 | 0.000517382
64 - 32 | -5.50493e-05
64 - 33 | 1.56292e-05
64 - 34 | 0.00045726
64 - 35 | 0.000159923
64 - 36 | -0.000275337
64 - 37 | 1.88285e-05
64 - 38 | -2.38646e-06
64 - 39 | -0.000102002
64 - 40 | 0.000310006
64 - 41 | 0.000361671
64 - 42 | -0.000156137
64 - 43 | 0.000502232
64 - 44 | -5.30641e-05
64 - 45 | 1.79628e-05
64 - 46 | 1.77399e-06
64 - 47 | -8.89646e-05
64 - 48 | -0.000129224
64 - 49 | 0.000342461
64 - 50 | 0.000159482
64 - 51 | -0.000217536
64 - 52 | 0.000315772
64 - 53 | -0.000731948
64 - 54 | 5.83023e-05
64 - 55 | -8.10707e-05
64 - 56 | -0.000161344
64 - 57 | 9.24564e-06
64 - 58 | 0.000256704
64 - 59 | -0.000203842
64 - 60 | 0.00017514
64 - 61 | -0.000299709
64 - 62 | 0.000237614
64 - 63 | -0.000562805
64 - 64 | 0.00159072
64 - 65 | -0.000468856
64 - 66 | 1.15166e-05
65 - 0 | 7.53531e-05
65 - 1 | 1.06455e-05
65 - 2 | -5.00013e-07
65 - 3 | 8.87299e-05
65 - 4 | 3.86432e-05
65 - 5 | 8.37814e-05
65 - 6 | -7.49224e-05
65 - 7 | 1.52593e-07
65 - 8 | 0.000126369
65 - 9 | -1.76519e-05
65 - 10 | 6.3457e-05
65 - 11 | -0.000285543
65 - 12 | -0.000147026
65 - 13 | 4.27751e-05
65 - 14 | 9.17085e-07
65 - 15 | -6.65829e-05
65 - 16 | 0.000280015
65 - 17 | 6.94617e-05
65 - 18 | -6.08128e-05
65 - 19 | -8.94801e-05
65 - 20 | 6.91949e-05
65 - 21 | -5.25479e-08
65 - 22 | 8.36649e-05
65 - 23 | -0.000104565
65 - 24 | -0.00031636
65 - 25 | 0.000593744
65 - 26 | -0.000343702
65 - 27 | 7.11877e-05
65 - 28 | -2.7496e-05
65 - 29 | -6.94888e-07
65 - 30 | 5.52843e-05
65 - 31 | -2.31677e-05
65 - 32 | -5.7873e-05
65 - 33 | -5.41199e-05
65 - 34 | 0.000175554
65 - 35 | 2.54751e-05
65 - 36 | 7.56706e-05
65 - 37 | 1.25515e-05
65 - 38 | 9.65995e-07
65 - 39 | -7.29062e-05
65 - 40 | 0.000386293
65 - 41 | -0.000273266
65 - 42 | -0.000125971
65 - 43 | -9.75094e-05
65 - 44 | 7.83222e-05
65 - 45 | -1.20972e-05
65 - 46 | 9.99782e-07
65 - 47 | 3.71793e-05
65 - 48 | 3.49717e-05
65 - 49 | -7.26549e-05
65 - 50 | -0.000402199
65 - 51 | 8.54948e-05
65 - 52 | -6.51614e-05
65 - 53 | 6.6556e-05
65 - 54 | 3.34606e-05
65 - 55 | 3.29768e-05
65 - 56 | 4.89566e-05
65 - 57 | -5.58492e-06
65 - 58 | -0.000106484
65 - 59 | -0.000284437
65 - 60 | 0.000258113
65 - 61 | 0.00020906
65 - 62 | -0.000139393
65 - 63 | 0.000229563
65 - 64 | -0.000468856
65 - 65 | 0.000566064
65 - 66 | -1.02624e-05
66 - 0 | 2.74202e-06
66 - 1 | -1.23727e-05
66 - 2 | 1.08048e-08
66 - 3 | -4.98123e-06
66 - 4 | -8.01773e-06
66 - 5 | 3.93359e-06
66 - 6 | -9.14137e-07
66 - 7 | -1.82582e-08
66 - 8 | -1.02455e-05
66 - 9 | -6.18283e-06
66 - 10 | 4.02926e-06
66 - 11 | 2.81679e-06
66 - 12 | 1.9353e-05
66 - 13 | -1.55036e-05
66 - 14 | 7.29792e-09
66 - 15 | 3.22985e-06
66 - 16 | -3.54645e-06
66 - 17 | -2.04011e-05
66 - 18 | 2.22695e-07
66 - 19 | -1.94635e-05
66 - 20 | 8.9077e-06
66 - 21 | 5.87908e-08
66 - 22 | -6.87809e-07
66 - 23 | -2.98853e-06
66 - 24 | 3.13315e-05
66 - 25 | -1.78601e-05
66 - 26 | 3.94961e-05
66 - 27 | 2.19788e-06
66 - 28 | -1.49918e-06
66 - 29 | 1.2358e-07
66 - 30 | -8.89459e-08
66 - 31 | 1.88431e-05
66 - 32 | -9.84363e-06
66 - 33 | 2.33665e-05
66 - 34 | -3.42417e-05
66 - 35 | 1.81548e-05
66 - 36 | -1.35051e-05
66 - 37 | 2.83618e-06
66 - 38 | -1.13426e-07
66 - 39 | 1.02836e-06
66 - 40 | 7.41312e-06
66 - 41 | -2.45821e-05
66 - 42 | 3.27259e-05
66 - 43 | 4.81004e-06
66 - 44 | 6.89861e-06
66 - 45 | 8.03324e-07
66 - 46 | 2.29559e-07
66 - 47 | -2.11029e-06
66 - 48 | 7.7381e-06
66 - 49 | -2.68391e-05
66 - 50 | 5.55065e-06
66 - 51 | 8.60105e-06
66 - 52 | 5.1311e-06
66 - 53 | -7.32418e-08
66 - 54 | -1.59646e-05
66 - 55 | -1.54819e-06
66 - 56 | 9.35812e-07
66 - 57 | 1.85476e-07
66 - 58 | 1.26523e-06
66 - 59 | 1.90726e-05
66 - 60 | 2.25787e-05
66 - 61 | -1.71967e-05
66 - 62 | -4.2416e-07
66 - 63 | -1.02401e-05
66 - 64 | 1.15166e-05
66 - 65 | -1.02624e-05
66 - 66 | 2.22903e-06
